"id","is_get_time","name","price","secondClassCN","snapshot_time","commit_time"
"216","1767227940","净化手枪消音器","9516","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:39:00+00:00"
"217","1767227838","Mini-14射手步枪","39092","精确射手步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:18+00:00"
"218","1767227842","DICH 训练头盔","153064","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:22+00:00"
"219","1767227879","PKM扩容弹箱","37084","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:59+00:00"
"220","1767227928","HAMR组合瞄准镜","41863","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:48+00:00"
"221","1767227929","PSO战斗2.5倍瞄准镜","20522","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"222","1767227931","SR25新星超长枪管","151716","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:51+00:00"
"223","1767227935","QBZ95-1长弓枪管组合","28959","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:55+00:00"
"224","1767227889","实用垂直握把","3554","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"225","1767227836","M700狙击步枪","111000","狙击步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:16+00:00"
"226","1767227858","突击者战术背心","48111","胸挂","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:38+00:00"
"227","1767227860","重型登山包","678527","背包","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:40+00:00"
"228","1767227929","复合弓智能倍镜","26628","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"229","1767227940","喇叭口消焰器","5335","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:39:00+00:00"
"230","1767227843","老式钢盔","1631","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:23+00:00"
"231","1767227883","M700军规护木","21968","护木","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:03+00:00"
"232","1767227930","AUG晨零一体消音管","100034","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:50+00:00"
"233","1767227885","416轻型枪托","37604","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"234","1767227853","FS复合防弹衣 (几乎全新)","285086","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:33+00:00"
"235","1767227928","M157火控光学系统","57824","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:48+00:00"
"236","1767227935","SMG长弩超长枪管","53593","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:55+00:00"
"237","1767227889","密令斜角握把","48301","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"238","1767227889","RK-0前握把","24897","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"239","1767227854","TG战术防弹衣 (几乎全新)","8893","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:34+00:00"
"240","1767227930","KC17影舞者消音","51260","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:50+00:00"
"241","1767227833","AKM突击步枪","126187","步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:13+00:00"
"242","1767227929","侧置全景红点瞄准镜","23189","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"243","1767227939","AK勇火消音器","30733","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:59+00:00"
"244","1767227886","M16A4稳定枪托","18468","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:06+00:00"
"245","1767227889","ZFSG战术握把","3554","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"246","1767227890","兵锋新式握把","25012","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:10+00:00"
"247","1767227853","TG-H防弹衣 (几乎全新)","36875","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:33+00:00"
"248","1767227856","简易防刺服 (破损)","4651","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:36+00:00"
"249","1767227860","GA野战背包","22500","背包","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:40+00:00"
"250","1767227882","AWM穹顶套件","33487","护木","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"251","1767227931","SR25瞬息短枪管","87381","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:51+00:00"
"252","1767227939","SR-3M隐击消音器","69315","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:59+00:00"
"253","1767227889","相位战斗前握把","41001","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"254","1767227842","GN 重型夜视头盔","627280","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:22+00:00"
"255","1767227847","Mask-1铁壁头盔 (破损)","142087","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:27+00:00"
"256","1767227939","PBS俄式消音器","38547","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:59+00:00"
"257","1767227939","俄系冲锋枪精密消音器","36571","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:59+00:00"
"258","1767227882","G系手枪25发弹匣","4800","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"259","1767227929","侧置Osight微型瞄准镜","23331","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"260","1767227933","KC17长剑枪管","71590","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"261","1767227890","AK镂空握把","60649","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:10+00:00"
"262","1767227840","G18","19395","手枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:20+00:00"
"263","1767227845","户外棒球帽 (几乎全新)","8602","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:25+00:00"
"264","1767227930","M7堤风超长枪管组合","367422","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:50+00:00"
"265","1767227892","XK防滑纹后握","12872","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:12+00:00"
"266","1767227852","制式防弹背心","33579","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:32+00:00"
"267","1767227880","Vector扩容30发弹匣","15698","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:00+00:00"
"268","1767227881","5.56*45 30发聚合物弹匣","6954","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:01+00:00"
"269","1767227881","野牛 64发弹筒","9988","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:01+00:00"
"270","1767227929","俄式准直二倍瞄准镜","12685","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"271","1767227931","K416A8枪管组合","85628","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:51+00:00"
"272","1767227885","M249精英骨架枪托","17272","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"273","1767227834","PTR-32突击步枪","38228","步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:14+00:00"
"274","1767227856","安保防弹衣 (破损)","1679","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:36+00:00"
"275","1767227858","快速侦察胸挂","1930","胸挂","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:38+00:00"
"276","1767227882","SG552 30发弹匣","3617","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"277","1767227931","M7灵蜥短枪管","51713","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:51+00:00"
"278","1767227933","AR特攻短枪管组合","37063","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"279","1767227935","G3守卫标准枪管组合","42006","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:55+00:00"
"280","1767227936","AKM实用长枪管组合","13116","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:56+00:00"
"281","1767227891","稳定AK后握把","17010","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:11+00:00"
"282","1767227933","P90猎豹重枪管","37179","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"283","1767227886","AS Val枪托尾盖","7509","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:06+00:00"
"284","1767227845","DRO 战术头盔 (几乎全新)","5803","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:25+00:00"
"285","1767227935","G3加强长枪管组合","41181","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:55+00:00"
"286","1767227889","战术三角握把","16346","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"287","1767227849","老式钢盔 (破损)","1147","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:29+00:00"
"288","1767200256","DT-AVS防弹衣 (破损)","98794","护甲","2026-01-01T00:44:22.226398+00:00","2025-12-31 16:57:36+00:00"
"289","1767227860","GT1户外登山包","57750","背包","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:40+00:00"
"290","1767227880","SMG45 40发扩容弹匣","37125","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:00+00:00"
"291","1767227928","灵眼3/7弹道计算狙击镜","100952","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:48+00:00"
"292","1767227932","AKM性能枪管组合","54190","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:52+00:00"
"293","1767227933","PKM壕战短枪管","84740","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"294","1767227834","SR-3M紧凑突击步枪","133263","冲锋枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:14+00:00"
"295","1767227847","DICH 训练头盔 (破损)","98261","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:27+00:00"
"296","1767227881","S12K扩容10发弹匣","6125","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:01+00:00"
"297","1767227885","416-C伸缩枪托","41021","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"298","1767210791","幻影后握把","99615","后握把","2026-01-01T00:44:22.226398+00:00","2025-12-31 19:53:11+00:00"
"299","1767227845","H07 战术头盔 (几乎全新)","19798","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:25+00:00"
"300","1767227855","HMP特勤防弹衣 (破损)","73123","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:35+00:00"
"301","1767227930","SKS瞬息超长枪管","54434","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:50+00:00"
"302","1767227930","M700一体消音管","109784","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:50+00:00"
"303","1767227847","GT1 战术头盔 (破损)","83136","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:27+00:00"
"304","1767227856","通用战术背心 (破损)","10215","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:36+00:00"
"305","1767227929","XRO快速反应瞄准镜","20008","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"306","1767227935","新式雪豹短枪管","27824","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:55+00:00"
"307","1767227931","K416A8长枪管组合","92768","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:51+00:00"
"308","1767227885","Vector共振一体式枪托","99531","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"309","1767227845","DAS 防弹头盔 (几乎全新)","28788","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:25+00:00"
"310","1766987862","MK-2战术背心 (破损)","112424","护甲","2026-01-01T00:44:22.226398+00:00","2025-12-29 05:57:42+00:00"
"311","1767227933","M700猎食军规枪管","86950","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"312","1767227885","PT1特种枪托","51745","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"313","1767227885","MRGS镂空枪托","51464","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"314","1767227833","SG552突击步枪","39059","步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:13+00:00"
"315","1767227878","K437 60发弹鼓","26599","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:58+00:00"
"316","1767227879","MP7 30发弹匣","15698","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:59+00:00"
"317","1767227935","勇士战术枪管","44510","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:55+00:00"
"318","1767227891","射手D-2后握把","14215","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:11+00:00"
"319","1767227850","Hvk-2防弹衣","370549","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:30+00:00"
"320","1767227935","MP5斥候长枪管组合","38155","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:55+00:00"
"321","1767227853","精英防弹背心 (几乎全新)","304245","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:33+00:00"
"322","1767227929","Cobra准直式瞄准镜","25673","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"323","1767227939","先进多口径消音器","58561","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:59+00:00"
"324","1767227858","简易携行弹挂","5805","胸挂","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:38+00:00"
"325","1767227929","反射式瞄准镜","5665","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"326","1767227939","沙暴垂直补偿器","48093","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:59+00:00"
"327","1767227885","KC17先进战斗枪托","44717","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"328","1767227886","骨架狙击枪托","38183","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:06+00:00"
"329","1767227833","AS Val突击步枪","178111","步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:13+00:00"
"330","1767227850","HMP特勤防弹衣","125256","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:30+00:00"
"331","1767227882","M1911 11发扩容弹匣","4332","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"332","1767227860","D2战术登山包","52890","背包","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:40+00:00"
"333","1767227931","ASh-12 CQB短枪管","37371","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:51+00:00"
"334","1767227936","S12K实用长枪管组合","22191","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:56+00:00"
"335","1767227885","P90枪托垫","50225","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"336","1767227880","VSS30发弹匣","20474","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:00+00:00"
"337","1767227890","MP7稳固后握把","51558","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:10+00:00"
"338","1767227833","KC17突击步枪","193831","步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:13+00:00"
"339","1767227834","P90冲锋枪","112805","冲锋枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:14+00:00"
"340","1767227838","SR9射手步枪","10799","精确射手步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:18+00:00"
"341","1767227856","轻型防弹衣 (破损)","2589","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:36+00:00"
"342","1767227880","M7 30发6.8弹匣","33726","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:00+00:00"
"343","1767227882","93R 24发弹匣","5117","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"344","1767227932","G3平台神射枪管组合","99647","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:52+00:00"
"345","1767227935","MP7增强枪管组合","36506","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:55+00:00"
"346","1767227939","钛金竞赛制退器","44622","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:59+00:00"
"347","1767227939","M7实用消音器","24998","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:59+00:00"
"348","1767227889","VFG骑士前握把","10857","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"349","1767227856","制式防弹背心 (破损)","21160","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:36+00:00"
"350","1767227878","MP7 60发弹鼓","51543","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:58+00:00"
"351","1767227879","Vector扩容CMAG70发","112063","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:59+00:00"
"352","1767227933","AKM超然长枪管组合","37021","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"353","1767227834","勇士冲锋枪","38035","冲锋枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:14+00:00"
"354","1767227930","Vector堡垒重枪管组合","46455","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:50+00:00"
"355","1767227890","禁区一体枪托","41156","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:10+00:00"
"356","1767227882","Mini-14先进枪身系统","48825","护木","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"357","1767227935","AUG实用集成三倍镜枪管","32912","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:55+00:00"
"358","1767227838","M14射手步枪","200425","精确射手步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:18+00:00"
"359","1767227855","突击手防弹背心 (破损)","94374","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:35+00:00"
"360","1767227880","AKS-74U延长弹匣45发","24913","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:00+00:00"
"361","1767227881","UZI 35发弹匣","6660","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:01+00:00"
"362","1767227930","QCQ171新式渗透一体消音枪管","74014","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:50+00:00"
"363","1767227939","轻语战术消音器","51763","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:59+00:00"
"364","1767227834","SMG-45冲锋枪","38081","冲锋枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:14+00:00"
"365","1767227842","GN 重型头盔","320175","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:22+00:00"
"366","1767227849","DRO 战术头盔 (破损)","5854","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:29+00:00"
"367","1767227859","便携胸包","1930","胸挂","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:39+00:00"
"368","1767227861","旅行背包","4962","背包","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:41+00:00"
"369","1767227929","微型瞄具增高架","24635","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"370","1767227931","M250侍卫短枪管","49898","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:51+00:00"
"371","1767227933","M249海湾短枪管","68035","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"372","1767227885","725双管霰弹枪守望者枪托","18012","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"373","1767227886","1014固定枪托","26008","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:06+00:00"
"374","1767227889","黎明三角手电握把","33798","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"375","1767227833","M4A1突击步枪","123763","步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:13+00:00"
"376","1767227933","SR-3M铸钢战术枪管","94643","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"377","1767227886","MP5K折叠枪托","21811","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:06+00:00"
"378","1767227890","新式侍剑重型握把","25977","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:10+00:00"
"379","1767227879","AKM大弹鼓70发","37096","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:59+00:00"
"380","1767227881","AK762弹匣30发（木色）","7276","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:01+00:00"
"381","1767227883","Mini-14聚合物枪托","16136","护木","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:03+00:00"
"382","1767227933","QJB201新式獠牙短枪管","19205","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"383","1767227890","RK3后握把","24938","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:10+00:00"
"384","1767227891","AK重塔握把","54255","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:11+00:00"
"385","1767227845","DICH 训练头盔 (几乎全新)","113802","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:25+00:00"
"386","1767227850","射手战术背心","55502","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:30+00:00"
"387","1767227860","GT5野战背包","139500","背包","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:40+00:00"
"388","1767227882","AK545口径30发弹匣","3521","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"389","1767227931","K437断刃短枪管组合","51683","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:51+00:00"
"390","1767227933","AR加百列长枪管组合","85093","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"391","1767227881","5.8新式60发弹鼓","21449","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:01+00:00"
"392","1767227885","M700托腮板","13130","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"393","1767227889","破晓垂直手电握把","17238","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"394","1767227891","XK竞技后握","28051","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:11+00:00"
"395","1767227838","SVD狙击步枪","99900","精确射手步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:18+00:00"
"396","1767227849","H01 战术头盔 (破损)","5109","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:29+00:00"
"397","1767227852","Hvk快拆防弹衣","36455","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:32+00:00"
"398","1767227858","强袭战术背心","20640","胸挂","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:38+00:00"
"399","1767227933","M14漫游标准枪管","91210","枪管","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:53+00:00"
"400","1767227890","svd聚合物一体枪托","30242","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:10+00:00"
"401","1767227834","MP5冲锋枪","49212","冲锋枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:14+00:00"
"402","1767227847","GN 久战重型夜视头盔 (破损)","186630","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:27+00:00"
"403","1767227929","全息二型瞄准镜","5644","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"404","1767227882","M14聚合物一体枪托","30519","护木","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"405","1767227882","M249军规导轨护木","66985","护木","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"406","1767227836","AWM狙击步枪","586139","狙击步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:16+00:00"
"407","1767227847","MHS 战术头盔 (破损)","72291","头盔","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:27+00:00"
"408","1767227853","MK-2战术背心 (几乎全新)","143717","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:33+00:00"
"409","1767227858","HD3战术胸挂","6509","胸挂","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:38+00:00"
"410","1767227878","SR25 30发扩容弹匣","97582","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:58+00:00"
"411","1767227940","OPS消音器","29091","枪口","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:39:00+00:00"
"412","1767227885","725双管霰弹枪州长短枪托","18012","枪托","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:05+00:00"
"413","1767227889","竞赛阻手器","25077","前握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:09+00:00"
"414","1767227892",".357左轮逐风者后握把","11365","后握把","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:12+00:00"
"415","1767227850","突击手防弹背心","149020","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:30+00:00"
"416","1767227852","摩托马甲","2020","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:32+00:00"
"417","1767227855","HA-2重型防弹衣 (破损)","1407725","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:35+00:00"
"418","1767227856","TG战术防弹衣 (破损)","7326","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:36+00:00"
"419","1767227879","AUG60发弹鼓","58814","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:59+00:00"
"420","1767227852","HT战术背心","8756","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:32+00:00"
"421","1767227929","XCOG突击3.5倍瞄准镜","60061","瞄具","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:49+00:00"
"422","1767227836","S12K霰弹枪","42155","霰弹枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:16+00:00"
"423","1767227854","HT战术背心 (几乎全新)","7147","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:34+00:00"
"424","1767227878","VSS 45发弹匣","99591","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:58+00:00"
"425","1767227858","尼龙挎包","3310","胸挂","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:38+00:00"
"426","1767227878","SR25 20发弹匣","41413","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:58+00:00"
"427","1767227882","AK12聚合物30发弹匣","3551","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"428","1767227882","AKS74U 30发弹匣","3532","弹匣","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:38:02+00:00"
"429","1767227834","QBZ95-1突击步枪","38843","步枪","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:14+00:00"
"430","1767227856","HT战术背心 (破损)","5887","护甲","2026-01-01T00:44:22.226398+00:00","2026-01-01 00:37:36+00:00"
